"id","year","stint","team","lg","g","ab","r","h","X2b","X3b","hr","rbi","sb","cs","bb","so","ibb","hbp","sh","sf","gidp"
"wingoiv01",1912,1,"SLN","NL",100,310,38,82,18,8,2,44,8,NA,23,45,NA,1,3,NA,NA
"ainsmed01",1913,1,"WS1","AL",84,229,26,49,4,4,2,20,17,NA,12,41,NA,3,2,NA,NA
"altroni01",1913,1,"WS1","AL",4,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA
"austiji01",1913,1,"SLA","AL",142,489,56,130,18,6,2,42,37,NA,45,51,NA,8,17,NA,NA
"bendech01",1913,1,"PHA","AL",48,78,7,12,3,1,0,10,1,NA,6,17,NA,0,5,NA,NA
"bushdo01",1913,1,"DET","AL",153,597,98,150,19,10,1,40,44,NA,80,32,NA,4,13,NA,NA
"bushjo01",1913,1,"PHA","AL",39,70,8,11,3,1,0,1,0,NA,2,21,NA,0,2,NA,NA
"chancfr01",1913,1,"NYA","AL",12,24,3,5,0,0,0,6,1,NA,8,1,NA,0,1,NA,NA
"chaseha01",1913,1,"NYA","AL",39,146,15,31,2,4,0,9,5,NA,11,13,NA,0,3,NA,NA
"chaseha01",1913,2,"CHA","AL",102,384,49,110,11,10,2,39,9,NA,16,41,NA,3,11,NA,NA
"cicoted01",1913,1,"CHA","AL",41,91,7,13,2,0,0,2,0,NA,4,16,NA,0,4,NA,NA
"cobbty01",1913,1,"DET","AL",122,428,70,167,18,16,4,67,51,NA,58,31,NA,4,11,NA,NA
"collied01",1913,1,"PHA","AL",148,534,125,184,23,13,3,73,55,NA,85,37,NA,7,26,NA,NA
"collish01",1913,1,"CHA","AL",148,535,53,128,26,9,1,47,22,NA,32,60,NA,3,28,NA,NA
"crawfsa01",1913,1,"DET","AL",153,609,78,193,32,23,9,83,13,NA,52,28,NA,0,10,NA,NA
"daussho01",1913,1,"DET","AL",33,79,15,14,3,2,0,7,0,NA,9,14,NA,1,1,NA,NA
"davisha01",1913,1,"PHA","AL",7,17,2,6,2,0,0,4,0,NA,1,4,NA,0,0,NA,NA
"fournja01",1913,1,"CHA","AL",68,172,20,40,8,5,1,23,9,NA,21,23,NA,2,3,NA,NA
"gardnla01",1913,1,"BOS","AL",131,473,64,133,17,10,0,63,18,NA,47,34,NA,1,14,NA,NA
"griffcl01",1913,1,"WS1","AL",1,1,0,1,1,0,0,1,0,NA,0,0,NA,0,0,NA,NA
"hamilea01",1913,1,"SLA","AL",31,74,3,10,1,0,0,0,0,NA,7,22,NA,0,2,NA,NA
"hoopeha01",1913,1,"BOS","AL",148,586,100,169,29,12,4,40,26,NA,60,51,NA,5,13,NA,NA
"hugheto01",1913,1,"WS1","AL",36,36,0,4,0,1,0,2,0,NA,3,14,NA,1,1,NA,NA
"johnswa01",1913,1,"WS1","AL",54,134,12,35,5,6,2,14,2,NA,5,14,NA,1,1,NA,NA
"jonesda01",1913,1,"CHA","AL",12,21,2,6,0,0,0,0,1,NA,9,0,NA,0,1,NA,NA
"lajoina01",1913,1,"CLE","AL",137,465,66,156,25,2,1,68,17,NA,33,17,NA,15,12,NA,NA
"leibone01",1913,1,"CLE","AL",93,286,37,74,11,6,0,12,16,NA,21,43,NA,0,5,NA,NA
"mcbrige01",1913,1,"WS1","AL",150,499,52,107,18,7,1,52,12,NA,43,46,NA,7,16,NA,NA
"mcinnst01",1913,1,"PHA","AL",148,543,79,176,30,4,4,90,16,NA,45,31,NA,6,25,NA,NA
"milancl01",1913,1,"WS1","AL",154,579,92,174,18,9,3,54,75,NA,58,25,NA,3,21,NA,NA
"mullige01",1913,1,"DET","AL",12,20,1,7,0,0,0,1,0,NA,4,1,NA,0,0,NA,NA
"mullige01",1913,2,"WS1","AL",11,21,4,4,0,0,0,0,1,NA,2,5,NA,1,0,NA,NA
"murphda02",1913,1,"PHA","AL",40,59,3,19,5,1,0,6,0,NA,4,8,NA,0,2,NA,NA
"olsoniv01",1913,1,"CLE","AL",104,370,47,92,13,3,0,32,7,NA,22,28,NA,3,16,NA,NA
"oneilst01",1913,1,"CLE","AL",80,234,19,69,13,3,0,29,5,NA,10,24,NA,2,7,NA,NA
"peckiro01",1913,1,"CLE","AL",1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA
"peckiro01",1913,2,"NYA","AL",95,340,35,91,10,7,1,32,19,NA,24,47,NA,0,9,NA,NA
"pennohe01",1913,1,"PHA","AL",14,9,0,1,0,0,0,0,0,NA,1,2,NA,0,0,NA,NA
"pippwa01",1913,1,"DET","AL",12,31,3,5,0,3,0,5,0,NA,2,6,NA,1,0,NA,NA
"planked01",1913,1,"PHA","AL",41,76,8,8,1,0,0,6,0,NA,11,16,NA,3,6,NA,NA
"roushed01",1913,1,"CHA","AL",9,10,2,1,0,0,0,0,0,NA,0,2,NA,0,2,NA,NA
"schaege01",1913,1,"WS1","AL",54,100,17,32,1,1,0,7,6,NA,15,12,NA,2,2,NA,NA
"schalra01",1913,1,"CHA","AL",129,401,38,98,15,5,1,38,14,NA,27,36,NA,3,14,NA,NA
"schanwa01",1913,1,"PHA","AL",79,207,32,55,16,3,3,30,4,NA,34,44,NA,9,2,NA,NA
"shawkbo01",1913,1,"PHA","AL",18,44,3,6,1,0,0,5,0,NA,1,10,NA,0,2,NA,NA
"speaktr01",1913,1,"BOS","AL",141,520,94,189,35,22,3,71,46,NA,65,22,NA,7,16,NA,NA
"strunam01",1913,1,"PHA","AL",94,292,30,89,11,12,0,46,14,NA,29,23,NA,0,13,NA,NA
"turnete01",1913,1,"CLE","AL",120,388,60,96,13,4,0,44,13,NA,55,35,NA,5,33,NA,NA
"veachbo01",1913,1,"DET","AL",137,491,54,132,22,10,0,64,22,NA,53,31,NA,5,15,NA,NA
"wallabo01",1913,1,"SLA","AL",55,147,11,31,5,0,0,21,1,NA,14,16,NA,3,8,NA,NA
"adamsba01",1913,1,"PIT","NL",43,114,13,33,6,2,0,13,0,NA,1,16,NA,0,3,NA,NA
"alexape01",1913,1,"PHI","NL",47,103,9,13,4,1,0,4,0,NA,3,21,NA,0,3,NA,NA
"amesre01",1913,1,"NY1","NL",8,13,1,2,0,0,0,1,1,NA,0,5,NA,0,1,NA,NA
"amesre01",1913,2,"CIN","NL",31,59,2,6,0,0,0,2,0,NA,1,22,NA,0,4,NA,NA
"bentoru01",1913,1,"CIN","NL",23,48,8,10,0,1,0,8,0,NA,4,7,NA,0,2,NA,NA
"bresnro01",1913,1,"CHN","NL",69,162,20,37,5,2,1,21,7,NA,21,11,NA,2,4,NA,NA
"brownmo01",1913,1,"CIN","NL",39,54,2,11,0,1,0,3,0,NA,1,10,NA,0,3,NA,NA
"burnsge01",1913,1,"NY1","NL",150,605,81,173,37,4,2,54,40,NA,58,74,NA,4,9,NA,NA
"careyma01",1913,1,"PIT","NL",154,620,99,172,23,10,5,49,61,NA,55,67,NA,3,14,NA,NA
"clarkfr01",1913,1,"PIT","NL",9,13,0,1,1,0,0,0,0,NA,0,0,NA,0,1,NA,NA
"coopewi01",1913,1,"PIT","NL",30,26,2,2,0,0,0,1,0,NA,3,9,NA,0,1,NA,NA
"daubeja01",1913,1,"BRO","NL",139,508,76,178,17,7,2,52,25,NA,44,40,NA,3,17,NA,NA
"doakbi01",1913,1,"SLN","NL",15,31,0,1,0,0,0,0,0,NA,1,18,NA,0,0,NA,NA
"dooinre01",1913,1,"PHI","NL",55,129,6,33,4,1,0,13,1,NA,3,9,NA,0,2,NA,NA
"doolami01",1913,1,"PHI","NL",151,518,32,113,12,6,1,43,17,NA,29,68,NA,2,19,NA,NA
"doylela01",1913,1,"NY1","NL",132,482,67,135,25,6,5,73,38,NA,59,29,NA,5,12,NA,NA
"eversjo01",1913,1,"CHN","NL",136,446,81,127,20,5,3,49,11,NA,50,14,NA,3,24,NA,NA
"gowdyha01",1913,1,"BSN","NL",3,5,0,3,1,0,0,2,0,NA,3,2,NA,0,0,NA,NA
"grohhe01",1913,1,"NY1","NL",4,2,0,0,0,0,0,0,0,NA,0,1,NA,0,0,NA,NA
"grohhe01",1913,2,"CIN","NL",117,397,51,112,19,5,3,48,24,NA,38,36,NA,4,19,NA,NA
"herzobu01",1913,1,"NY1","NL",96,290,46,83,15,3,3,31,23,NA,22,12,NA,6,6,NA,NA
"hofmaso01",1913,1,"PIT","NL",28,83,11,19,5,2,0,7,3,NA,8,6,NA,0,4,NA,NA
"koneted01",1913,1,"SLN","NL",140,504,75,139,18,17,8,68,27,NA,53,41,NA,7,19,NA,NA
"leachto01",1913,1,"CHN","NL",131,456,99,131,23,10,6,32,21,NA,77,44,NA,1,6,NA,NA
"mageesh01",1913,1,"PHI","NL",138,470,92,144,36,6,11,70,23,NA,38,36,NA,9,21,NA,NA
"mannle01",1913,1,"BSN","NL",120,407,54,103,24,7,3,51,7,NA,18,73,NA,4,6,NA,NA
"maranra01",1913,1,"BSN","NL",143,571,68,141,13,8,2,48,25,NA,68,62,NA,3,17,NA,NA
"marquru01",1913,1,"NY1","NL",42,105,5,23,1,0,0,6,1,NA,4,14,NA,2,2,NA,NA
"mathech01",1913,1,"NY1","NL",40,103,7,19,0,0,0,9,1,NA,8,13,NA,0,4,NA,NA
"merklfr01",1913,1,"NY1","NL",153,563,78,147,30,13,3,69,35,NA,41,60,NA,3,10,NA,NA
"mooreea01",1913,1,"PHI","NL",12,16,0,0,0,0,0,0,0,NA,0,5,NA,0,1,NA,NA
"mooreea01",1913,2,"CHN","NL",7,8,2,1,0,0,0,0,0,NA,1,5,NA,0,0,NA,NA
"paskedo01",1913,1,"PHI","NL",124,454,83,119,21,9,4,29,12,NA,65,69,NA,3,19,NA,NA
"peitzhe01",1913,1,"SLN","NL",3,4,1,1,0,1,0,0,0,NA,0,0,NA,0,1,NA,NA
"pfeffje01",1913,1,"BRO","NL",5,7,0,0,0,0,0,0,0,NA,0,3,NA,0,1,NA,NA
"quinnja01",1913,1,"BSN","NL",9,20,3,4,1,1,0,2,1,NA,3,3,NA,0,0,NA,NA
"raganpa01",1913,1,"BRO","NL",44,91,6,15,2,1,0,7,0,NA,2,26,NA,0,3,NA,NA
"rixeyep01",1913,1,"PHI","NL",35,47,3,9,1,1,0,4,0,NA,1,9,NA,0,3,NA,NA
"sallesl01",1913,1,"SLN","NL",50,95,7,20,3,0,2,5,1,NA,1,15,NA,0,6,NA,NA
"schulfr01",1913,1,"CHN","NL",132,497,85,138,28,6,9,68,21,NA,39,68,NA,5,17,NA,NA
"severha01",1913,1,"CIN","NL",8,6,0,0,0,0,0,0,0,NA,1,1,NA,0,0,NA,NA
"seymocy01",1913,1,"BSN","NL",39,73,2,13,2,0,0,10,2,NA,7,7,NA,1,2,NA,NA
"sheckji01",1913,1,"SLN","NL",52,136,18,27,2,1,0,17,5,NA,41,25,NA,1,3,NA,NA
"sheckji01",1913,2,"CIN","NL",47,116,16,22,1,3,0,7,6,NA,27,16,NA,0,6,NA,NA
"snydefr01",1913,1,"SLN","NL",7,21,1,4,0,1,0,2,0,NA,0,4,NA,0,1,NA,NA
"stengca01",1913,1,"BRO","NL",124,438,60,119,16,8,7,43,19,NA,56,58,NA,1,7,NA,NA
"tinkejo01",1913,1,"CIN","NL",110,382,47,121,20,13,1,57,10,NA,20,26,NA,1,15,NA,NA
"wagneho01",1913,1,"PIT","NL",114,413,51,124,18,4,3,56,21,NA,26,40,NA,5,10,NA,NA
"wheatza01",1913,1,"BRO","NL",138,535,64,161,28,10,7,58,19,NA,25,45,NA,2,11,NA,NA
"willicy01",1913,1,"CHN","NL",49,156,17,35,3,3,4,32,5,NA,5,26,NA,3,3,NA,NA
"wilsoar01",1913,1,"NY1","NL",54,79,5,15,0,1,0,8,1,NA,11,11,NA,0,1,NA,NA
"wingoiv01",1913,1,"SLN","NL",112,307,25,78,5,8,2,35,18,NA,17,41,NA,1,5,NA,NA
"ainsmed01",1914,1,"WS1","AL",62,151,11,34,7,0,0,13,8,5,9,28,NA,1,1,NA,NA
"altroni01",1914,1,"WS1","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"austiji01",1914,1,"SLA","AL",130,466,55,111,16,4,0,30,20,23,40,59,NA,1,16,NA,NA
"bendech01",1914,1,"PHA","AL",28,62,4,9,1,0,1,8,0,NA,4,13,NA,0,4,NA,NA
"bressru01",1914,1,"PHA","AL",29,51,6,11,1,1,0,4,0,NA,6,7,NA,1,2,NA,NA
"burnsge02",1914,1,"DET","AL",137,478,55,139,22,5,5,57,23,13,32,56,NA,12,22,NA,NA
"bushdo01",1914,1,"DET","AL",157,596,97,150,18,4,0,32,35,26,112,54,NA,3,10,NA,NA
"bushjo01",1914,1,"PHA","AL",38,74,6,14,4,0,1,8,0,NA,2,25,NA,0,4,NA,NA
"chancfr01",1914,1,"NYA","AL",1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA
"chaseha01",1914,1,"CHA","AL",58,206,27,55,10,5,0,20,9,4,23,19,NA,1,6,NA,NA
"cicoted01",1914,1,"CHA","AL",45,86,5,14,2,0,0,4,0,NA,3,18,NA,0,6,NA,NA
"cobbty01",1914,1,"DET","AL",98,345,69,127,22,11,2,57,35,17,57,22,NA,6,6,NA,NA
"collied01",1914,1,"PHA","AL",152,526,122,181,23,14,2,85,58,30,97,31,NA,6,28,NA,NA
"collish01",1914,1,"CHA","AL",154,598,61,164,34,9,3,65,30,24,27,49,NA,6,21,NA,NA
"crawfsa01",1914,1,"DET","AL",157,582,74,183,22,26,8,104,25,16,69,31,NA,1,22,NA,NA
"daussho01",1914,1,"DET","AL",46,97,8,21,4,0,1,7,0,NA,11,24,NA,0,5,NA,NA
"davisha01",1914,1,"PHA","AL",5,7,0,3,0,0,0,2,0,2,1,0,NA,1,0,NA,NA
"faberre01",1914,1,"CHA","AL",40,55,3,8,1,0,0,1,0,NA,10,16,NA,0,2,NA,NA
"fournja01",1914,1,"CHA","AL",109,379,44,118,14,9,6,44,10,13,31,44,NA,3,14,NA,NA
"gardnla01",1914,1,"BOS","AL",155,553,50,143,23,19,3,68,16,23,35,39,NA,0,11,NA,NA
"griffcl01",1914,1,"WS1","AL",1,1,0,1,1,0,0,1,0,1,0,0,NA,0,0,NA,NA
"hamilea01",1914,1,"SLA","AL",44,85,6,15,4,0,0,4,1,1,13,24,NA,1,7,NA,NA
"heilmha01",1914,1,"DET","AL",69,182,25,41,8,1,2,18,1,8,22,29,NA,2,12,NA,NA
"hoopeha01",1914,1,"BOS","AL",142,530,85,137,23,15,1,41,19,14,58,47,NA,4,7,NA,NA
"johnswa01",1914,1,"WS1","AL",55,136,23,30,4,1,3,16,2,1,10,27,NA,0,5,NA,NA
"jonessa01",1914,1,"CLE","AL",1,2,0,1,0,0,0,0,0,NA,0,1,NA,0,0,NA,NA
"lajoina01",1914,1,"CLE","AL",121,419,37,108,14,3,0,50,14,15,32,15,NA,2,15,NA,NA
"leibone01",1914,1,"CLE","AL",115,402,46,106,13,3,0,32,12,14,54,56,NA,2,6,NA,NA
"mcbrige01",1914,1,"WS1","AL",156,503,49,102,12,4,0,24,12,14,43,70,NA,6,22,NA,NA
"mcinnst01",1914,1,"PHA","AL",149,576,74,181,12,8,1,95,25,19,19,27,NA,4,29,NA,NA
"milancl01",1914,1,"WS1","AL",115,437,63,129,19,11,1,39,38,21,32,26,NA,2,10,NA,NA
"olsoniv01",1914,1,"CLE","AL",89,310,22,75,6,2,1,20,15,9,13,24,NA,1,7,NA,NA
"oneilst01",1914,1,"CLE","AL",87,269,28,68,12,2,0,20,1,3,15,35,NA,0,2,NA,NA
"peckiro01",1914,1,"NYA","AL",157,570,55,127,14,6,3,51,38,17,51,73,NA,1,13,NA,NA
"pennohe01",1914,1,"PHA","AL",28,56,7,12,0,2,0,9,0,NA,2,11,NA,0,1,NA,NA
"planked01",1914,1,"PHA","AL",34,60,6,9,2,0,0,5,1,1,4,14,NA,0,7,NA,NA
"ruthba01",1914,1,"BOS","AL",5,10,1,2,1,0,0,2,0,NA,0,4,NA,0,0,NA,NA
"schaege01",1914,1,"WS1","AL",30,29,6,7,1,0,0,2,4,1,3,5,NA,0,1,NA,NA
"schalra01",1914,1,"CHA","AL",136,392,30,106,13,2,0,36,24,11,38,24,NA,8,21,NA,NA
"schanwa01",1914,1,"PHA","AL",107,307,44,88,11,8,3,45,7,7,32,33,NA,9,7,NA,NA
"scottev01",1914,1,"BOS","AL",144,539,66,129,15,6,2,37,9,14,32,43,NA,3,26,NA,NA
"shawkbo01",1914,1,"PHA","AL",38,83,6,17,2,0,0,5,0,NA,4,22,NA,0,4,NA,NA
"speaktr01",1914,1,"BOS","AL",158,571,101,193,46,18,4,90,42,29,77,25,NA,7,13,NA,NA
"strunam01",1914,1,"PHA","AL",122,404,58,111,15,3,2,45,25,22,57,38,NA,0,20,NA,NA
"sullibi03",1914,1,"CHA","AL",1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA
"turnete01",1914,1,"CLE","AL",121,428,43,105,14,9,1,33,17,13,44,36,NA,2,38,NA,NA
"veachbo01",1914,1,"DET","AL",149,531,56,146,19,14,1,72,20,20,50,29,NA,3,22,NA,NA
"wallabo01",1914,1,"SLA","AL",26,73,3,16,2,1,0,5,1,1,5,13,NA,0,4,NA,NA
"brownmo01",1914,2,"BRF","FL",9,19,2,4,0,0,0,1,0,NA,0,3,NA,0,0,NA,NA
"brownmo01",1914,1,"SLF","FL",26,59,4,15,2,0,0,6,1,NA,4,9,NA,0,2,NA,NA
"chaseha01",1914,2,"BUF","FL",75,291,43,101,19,9,3,48,10,NA,6,31,NA,2,5,NA,NA
"delahji01",1914,1,"BRF","FL",74,214,28,62,13,5,0,15,4,NA,25,21,NA,3,13,NA,NA
"doolami01",1914,1,"BLF","FL",145,486,58,119,23,6,1,53,30,NA,40,47,NA,7,26,NA,NA
"hofmaso01",1914,1,"BRF","FL",147,515,65,148,25,12,5,83,34,NA,54,41,NA,2,12,NA,NA
"jonesda01",1914,1,"PTF","FL",97,352,58,96,9,8,2,24,15,NA,42,16,NA,3,15,NA,NA
"jonesfi01",1914,1,"SLF","FL",5,3,0,1,0,0,0,0,0,NA,1,0,NA,0,0,NA,NA
"mooreea01",1914,1,"BUF","FL",36,56,7,9,0,0,0,2,0,NA,5,21,NA,0,3,NA,NA
"mullige01",1914,1,"IND","FL",43,77,11,24,5,3,0,21,0,NA,11,15,NA,1,4,NA,NA
"murphda02",1914,1,"BRF","FL",52,161,16,49,9,0,4,32,4,NA,17,16,NA,1,10,NA,NA
"quinnja01",1914,1,"BLF","FL",48,121,10,33,6,1,2,10,1,NA,8,21,NA,0,8,NA,NA
"rawlijo01",1914,2,"KCF","FL",61,193,19,41,3,0,0,15,6,NA,22,25,NA,1,7,NA,NA
"roushed01",1914,1,"IND","FL",74,166,26,54,8,4,1,30,12,NA,6,20,NA,1,16,NA,NA
"tinkejo01",1914,1,"CHF","FL",126,438,50,112,21,7,2,46,19,NA,38,30,NA,1,23,NA,NA
"wilsoar01",1914,1,"CHF","FL",137,440,78,128,31,8,10,64,13,NA,70,80,NA,5,15,NA,NA
"adamsba01",1914,1,"PIT","NL",40,97,8,16,0,2,1,4,0,NA,3,29,NA,1,2,NA,NA
"alexape01",1914,1,"PHI","NL",48,137,18,32,3,0,0,7,0,NA,3,12,NA,1,2,NA,NA
"amesre01",1914,1,"CIN","NL",47,94,6,12,1,0,1,6,1,NA,2,33,NA,0,5,NA,NA
"bentoru01",1914,1,"CIN","NL",41,91,4,13,2,1,0,7,1,NA,1,31,NA,0,3,NA,NA
"bresnro01",1914,1,"CHN","NL",101,248,42,69,10,4,0,24,14,NA,49,20,NA,2,12,NA,NA
"burnsge01",1914,1,"NY1","NL",154,561,100,170,35,10,3,60,62,NA,89,53,NA,5,14,NA,NA
"careyma01",1914,1,"PIT","NL",156,593,76,144,25,17,1,31,38,NA,59,56,NA,2,10,NA,NA
"clarkfr01",1914,1,"PIT","NL",2,2,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA
"coopewi01",1914,1,"PIT","NL",40,92,5,19,1,1,0,16,0,NA,2,17,NA,0,3,NA,NA
"daubeja01",1914,1,"BRO","NL",126,474,89,156,17,7,6,45,25,NA,30,34,NA,5,33,NA,NA
"doakbi01",1914,1,"SLN","NL",36,85,3,10,3,0,0,3,0,NA,3,31,NA,0,3,NA,NA
"dooinre01",1914,1,"PHI","NL",53,118,10,21,2,0,1,8,4,NA,4,14,NA,0,5,NA,NA
"doylela01",1914,1,"NY1","NL",145,539,87,140,19,8,5,63,17,NA,58,25,NA,10,16,NA,NA
"elberki01",1914,1,"BRO","NL",30,62,7,14,1,0,0,1,0,NA,2,4,NA,5,1,NA,NA
"eversjo01",1914,1,"BSN","NL",139,491,81,137,20,3,1,40,12,NA,87,26,NA,2,31,NA,NA
"gerbewa01",1914,1,"PIT","NL",17,54,5,13,1,1,0,5,0,NA,2,8,NA,1,1,NA,NA
"gonzami01",1914,1,"CIN","NL",95,176,19,41,6,0,0,10,2,NA,13,16,NA,2,5,NA,NA
"gowdyha01",1914,1,"BSN","NL",128,366,42,89,17,6,3,46,14,NA,48,40,NA,4,8,NA,NA
"grohhe01",1914,1,"CIN","NL",139,455,59,131,18,4,2,32,24,NA,64,28,NA,13,17,NA,NA
"herzobu01",1914,1,"CIN","NL",138,498,54,140,14,8,1,40,46,NA,42,27,NA,9,15,NA,NA
"koneted01",1914,1,"PIT","NL",154,563,56,140,23,9,4,51,20,NA,32,48,NA,2,25,NA,NA
"leachto01",1914,1,"CHN","NL",153,577,80,152,24,9,7,46,16,NA,79,50,NA,1,19,NA,NA
"luquedo01",1914,1,"BSN","NL",2,2,0,0,0,0,0,0,0,NA,0,0,NA,0,1,NA,NA
"mageesh01",1914,1,"PHI","NL",146,544,96,171,39,11,15,103,25,NA,55,42,NA,3,14,NA,NA
"mannle01",1914,1,"BSN","NL",126,389,44,96,16,11,4,40,9,NA,24,50,NA,1,11,NA,NA
"maranra01",1914,1,"BSN","NL",156,586,74,144,23,6,4,78,28,NA,45,56,NA,6,27,NA,NA
"marquru01",1914,1,"NY1","NL",39,84,3,15,0,0,0,0,0,NA,2,15,NA,0,5,NA,NA
"mathech01",1914,1,"NY1","NL",41,105,8,23,3,1,0,4,4,NA,11,12,NA,0,4,NA,NA
"merklfr01",1914,1,"NY1","NL",146,512,71,132,25,7,7,63,23,NA,52,80,NA,1,7,NA,NA
"myershy01",1914,1,"BRO","NL",70,227,35,65,3,9,0,17,2,NA,7,24,NA,3,9,NA,NA
"oeschjo01",1914,1,"PHI","NL",32,40,2,3,0,0,0,2,0,NA,0,15,NA,0,1,NA,NA
"paskedo01",1914,1,"PHI","NL",132,451,59,119,25,6,3,44,23,NA,56,68,NA,3,19,NA,NA
"pfeffje01",1914,1,"BRO","NL",44,116,8,23,2,0,0,6,0,NA,2,31,NA,0,1,NA,NA
"raganpa01",1914,1,"BRO","NL",38,75,4,10,2,0,0,2,1,NA,1,14,NA,0,1,NA,NA
"rawlijo01",1914,1,"CIN","NL",33,60,9,13,1,0,0,8,1,NA,6,8,NA,0,4,NA,NA
"rixeyep01",1914,1,"PHI","NL",24,26,2,1,1,0,0,0,0,NA,4,4,NA,0,0,NA,NA
"sallesl01",1914,1,"SLN","NL",46,91,6,21,1,0,0,3,0,NA,3,17,NA,0,6,NA,NA
"schulfr01",1914,1,"CHN","NL",137,465,54,112,22,7,5,61,16,NA,39,55,NA,5,18,NA,NA
"snydefr01",1914,1,"SLN","NL",100,326,19,75,15,4,1,25,1,NA,13,28,NA,1,15,NA,NA
"stengca01",1914,1,"BRO","NL",126,412,55,130,13,10,4,60,19,NA,56,55,NA,5,10,NA,NA
"wagneho01",1914,1,"PIT","NL",150,552,60,139,15,9,1,50,23,NA,51,51,NA,2,11,NA,NA
"wheatza01",1914,1,"BRO","NL",145,533,66,170,26,9,9,89,20,NA,47,50,NA,3,19,NA,NA
"willicy01",1914,1,"CHN","NL",55,94,12,19,2,2,0,5,2,NA,13,13,NA,2,2,NA,NA
"wingoiv01",1914,1,"SLN","NL",80,237,24,71,8,5,4,26,15,NA,18,17,NA,1,4,NA,NA
"ainsmed01",1915,1,"WS1","AL",47,120,13,24,4,2,0,6,7,4,10,18,NA,1,4,NA,NA
"altroni01",1915,1,"WS1","AL",1,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA
"austiji01",1915,1,"SLA","AL",141,477,61,127,6,6,1,30,18,15,64,60,NA,2,35,NA,NA
"bressru01",1915,1,"PHA","AL",33,55,9,8,0,1,1,4,0,NA,9,13,NA,1,3,NA,NA
"burnsge02",1915,1,"DET","AL",105,392,49,99,18,3,5,50,9,3,22,51,NA,5,17,NA,NA
"bushdo01",1915,1,"DET","AL",155,561,99,128,12,8,1,44,35,27,118,44,NA,2,22,NA,NA
"bushjo01",1915,1,"PHA","AL",25,49,2,7,0,0,0,0,0,NA,1,22,NA,0,2,NA,NA
"cicoted01",1915,1,"CHA","AL",40,67,10,14,1,0,0,4,0,NA,7,16,NA,0,10,NA,NA
"cobbty01",1915,1,"DET","AL",156,563,144,208,31,13,3,99,96,38,118,43,NA,10,9,NA,NA
"collied01",1915,1,"CHA","AL",155,521,118,173,22,10,4,77,46,30,119,27,NA,5,35,NA,NA
"collish01",1915,1,"CHA","AL",153,576,73,148,24,17,2,85,38,19,28,50,NA,6,40,NA,NA
"crawfsa01",1915,1,"DET","AL",156,612,81,183,31,19,4,112,24,14,66,29,NA,0,16,NA,NA
"daussho01",1915,1,"DET","AL",46,103,9,15,2,2,0,6,2,NA,16,26,NA,1,5,NA,NA
"davisha01",1915,1,"PHA","AL",5,3,0,1,0,0,0,4,0,NA,0,0,NA,0,1,NA,NA
"donovbi01",1915,1,"NYA","AL",10,12,1,1,0,0,0,0,0,NA,1,6,NA,0,0,NA,NA
"faberre01",1915,1,"CHA","AL",50,84,11,11,1,2,0,6,4,NA,20,33,NA,2,12,NA,NA
"fournja01",1915,1,"CHA","AL",126,422,86,136,20,18,5,77,21,16,64,37,NA,15,13,NA,NA
"gardnla01",1915,1,"BOS","AL",127,430,51,111,14,6,1,55,11,12,39,24,NA,5,26,NA,NA
"hamilea01",1915,1,"SLA","AL",35,62,3,7,1,1,0,2,1,NA,5,21,NA,1,2,NA,NA
"hoopeha01",1915,1,"BOS","AL",149,566,90,133,20,13,2,51,22,20,89,36,NA,3,17,NA,NA
"jacobba01",1915,1,"DET","AL",37,65,5,14,6,2,0,4,0,2,5,14,NA,1,1,NA,NA
"jacobba01",1915,2,"SLA","AL",34,115,13,24,6,1,1,9,3,3,10,26,NA,4,2,NA,NA
"jamiech01",1915,1,"WS1","AL",17,68,9,19,3,2,0,7,0,NA,6,9,NA,0,2,NA,NA
"johnswa01",1915,1,"WS1","AL",64,147,14,34,7,4,2,17,0,2,8,34,NA,1,5,NA,NA
"jonessa01",1915,1,"CLE","AL",48,32,4,5,0,0,0,1,0,NA,6,15,NA,0,3,NA,NA
"judgejo01",1915,1,"WS1","AL",12,41,7,17,2,0,0,9,2,3,4,6,NA,3,3,NA,NA
"lajoina01",1915,1,"PHA","AL",129,490,40,137,24,5,1,61,10,6,11,16,NA,4,15,NA,NA
"leibone01",1915,1,"CLE","AL",57,207,28,53,5,4,0,4,5,3,24,16,NA,2,4,NA,NA
"leibone01",1915,2,"CHA","AL",36,74,10,17,1,0,0,11,1,3,15,11,NA,0,8,NA,NA
"maysca01",1915,1,"BOS","AL",38,38,3,9,1,0,0,0,0,NA,3,7,NA,1,2,NA,NA
"mcbrige01",1915,1,"WS1","AL",146,476,54,97,8,6,1,30,10,5,29,60,NA,1,24,NA,NA
"mcinnst01",1915,1,"PHA","AL",119,456,44,143,14,4,0,49,8,8,14,17,NA,2,11,NA,NA
