"ID","year","international","colonial","revolution","nat.grp","grp.grpSame","grp.grpDif","numGroups","months","pairs","monthsPairs","logDeaths","deaths","exchangeGoods","obstacleGoods","intermarriageOK","intermarriageBan","simBody","difBody","simDress","difDress","eqWealth","difWealth","simMariagCust","difMariagCust","simRelig","difRelig","philanthropy","restrictMigration","sameLanguage","difLanguage","simArtSci","travel","ignorance","simPersLiberty","difPersLiberty","sameGov","sameGovYrs","prevConflict","prevConflictYrs","chronicFighting","persFriendship","persResentment","difLegal","nonintervention","thirdParty","supportEnemy","attackAlly","rivalsLand","rivalsTrade","churchPower","noExtension","territory","habitation","minerals","StrongHold","taxation","loot","objectedWar","enjoyFight","pride","overpopulated","fightForPay","joinWinner","otherDesiredWar","propaganda3rd","protection","sympathy","debt","prevAllies","yearsAllies","intermingled","interbreeding","propadanda","orderedObey","commerceOther","feltStronger","competeIntellect","insecureGovt","prepWar","RegionalError","CasualtyError","Auxiliaries"
221,1904,0,1,0,0,0,0,3,4,2,9,4.9,79000,"0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1",7,"1",7,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","1","0","0","0","0","0",2,3,2
222,1912,1,0,0,0,0,0,5,7,4,28,4.8,63100,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",34,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
223,1912,1,0,0,0,0,0,5,7,4,28,4.8,63100,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"1",34,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
224,1912,1,0,0,0,0,0,5,7,4,28,4.8,63100,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",34,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
225,1912,1,0,0,0,0,0,5,7,4,28,4.8,63100,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"1",34,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
226,1910,0,0,0,0,1,0,9,6,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1",34,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"1","0","0","1","0","0","0","0","0",1,4,2
227,1911,0,0,0,0,1,0,7,15,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
228,1912,0,0,0,0,1,0,7,11,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
229,1913,0,0,0,0,1,0,7,1,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,"0","0","0","0","0","0","0","0","0",1,4,2
230,1911,0,0,0,0,1,0,7,3,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","1","0","0","0","0","0",1,4,2
231,1915,0,0,0,0,1,0,7,1,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
232,1911,0,0,0,0,1,0,7,3,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
233,1912,0,0,0,0,1,0,7,11,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
234,1910,0,0,0,0,1,0,10,6,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
235,1912,0,0,0,0,1,0,8,1,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",1,"0","0","0","0","0","0","0","0","0",1,4,2
236,1910,0,0,0,0,1,0,8,43,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
237,1916,0,0,0,1,0,0,8,13,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","1","0","0","0","0",2,4,2
238,1914,0,0,0,0,1,0,10,12,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
239,1911,0,0,0,0,1,0,7,32,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
240,1912,0,0,0,0,1,0,7,28,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
241,1913,0,0,0,1,0,0,7,12,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,4,2
242,1913,0,0,0,0,1,0,9,13,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
243,1910,0,0,0,0,1,0,11,6,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1",34,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"1","0","0","1","0","0","0","0","0",1,4,2
244,1914,0,0,0,0,1,1,9,59,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
245,1914,0,0,0,0,1,0,7,11,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1",3,"0","0","0","0","0","0","0","0","0",1,4,2
246,1913,0,0,0,0,1,0,9,25,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,4,2
247,1916,0,0,0,1,0,0,9,1,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
248,1913,0,0,0,0,1,0,11,1,23,313,5.4,251000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,"0","0","0","0","0","0","0","0","0",2,4,2
249,1920,1,0,0,0,0,0,5,21,4,80,4.6,39800,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
250,1920,0,0,1,0,0,0,5,6,4,80,4.6,39800,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1",11,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
251,1919,1,0,0,0,0,0,5,41,4,80,4.6,39800,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",1,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
252,1920,0,1,0,0,0,0,5,11,4,80,4.6,39800,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
253,1928,0,1,0,0,0,0,2,6,1,6,5.3,200000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1",55,"1",55,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
254,1930,0,0,0,0,1,0,5,6,5,22,4.8,63100,"0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
255,1930,0,0,0,0,1,0,5,6,5,22,4.8,63100,"0","0","0","0","1","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
256,1930,0,0,0,0,1,0,4,6,5,22,4.8,63100,"0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",0,"1",0,"0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
257,1930,0,0,0,0,1,0,4,2,5,22,4.8,63100,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
258,1930,0,0,0,0,1,0,4,2,5,22,4.8,63100,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,2
259,1920,1,0,0,0,0,0,3,138,2,276,4.6,39800,"0","0","0","0","0","0","0","1","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",3,"0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,3,2
260,1920,0,0,1,0,0,0,3,138,2,276,4.6,39800,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,1
261,1931,1,0,0,0,0,0,2,20,1,20,4.8,63100,"0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0",0,"0","0","0","0","1","0","0","0","0",1,3,2
262,1930,1,0,0,0,0,0,2,65,1,65,5.3,200000,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","2","0",1,3,2
263,1939,1,0,0,0,0,0,2,4,1,4,4.83,67600,"0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",21,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,6,2
264,1946,0,0,1,0,0,0,2,37,1,37,4.65,44600,"0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0",0,"1",2,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",3,5,2
265,1809,0,1,0,0,0,0,10,185,9,1444,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",230,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
266,1809,0,1,0,0,0,0,10,184,9,1444,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",44,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
267,1810,0,1,0,0,0,0,10,188,9,1444,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",260,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
268,1810,0,1,0,0,0,0,10,185,9,1444,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",28,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
269,1810,0,1,0,0,0,0,10,189,9,1444,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",230,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",3,"0","0","0","0","0","0","0","0","0",1,2,2
270,1811,0,1,0,0,0,0,10,179,9,1444,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",85,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
271,1813,0,1,0,0,0,0,10,150,9,1444,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",252,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
272,1820,0,1,0,0,0,0,10,52,9,1444,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",265,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
273,1810,0,1,0,0,0,0,10,132,9,1444,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",275,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",27,"0","0","0","0","0","0","0","0","0",1,2,2
274,1823,1,0,0,0,0,0,3,29,2,58,4.3,20000,"0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0",0,"0","0","0","0","0","1","0","0","0",2,3,2
275,1823,0,0,0,1,0,0,3,29,2,58,4.3,20000,"0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,1
276,1825,0,0,0,1,0,0,4,1,3,3,3.7,5010,"0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1",21,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","1","0","0","0",2,4,2
277,1825,0,0,0,0,1,0,4,1,3,3,3.7,5010,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,1
278,1825,0,0,0,0,1,0,4,1,3,3,3.7,5010,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,4,1
279,1821,1,0,0,0,0,0,6,101,8,174,4,10000,"2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1",32,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0",0,"0","0","0","1","0","0","0","0","0",2,2,2
280,1827,1,0,0,0,0,0,6,3,8,174,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",15,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,"0","0","0","0","0","0","0","0","0",2,2,2
281,1827,1,0,0,0,0,0,6,3,8,174,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",26,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",0,"0","0","0","0","0","0","0","0","0",2,2,2
282,1827,1,0,0,0,0,0,6,3,8,174,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"1",18,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",20,"0","0","0","0","0","0","0","0","0",2,2,2
283,1824,1,0,0,0,0,0,6,55,8,174,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,2,2
284,1827,1,0,0,0,0,0,6,3,8,174,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,2,2
285,1827,1,0,0,0,0,0,6,3,8,174,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,2,2
286,1827,1,0,0,0,0,0,6,3,8,174,4,10000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",2,2,2
287,1822,0,0,1,0,0,0,3,67,2,68,4.3,20000,"2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1",63,"1",63,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","1","1","0","0","0","0","0",1,3,2
288,1826,0,0,1,0,0,0,3,1,2,68,4.3,20000,"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,3,2
289,1825,0,0,0,0,1,0,3,55,2,110,4,10000,"0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1",70,"0",0,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"0","0","0","0","0","0","0","0","0",1,2,2
